id,cycles,instructions,branches,branch_misses
"all;g4run;libG4processes;G4MuPairProductionModel::ComputeMicroscopicCrossSection",179348987,162558924,16646647,742770
"all;g4run;libG4processes;G4NeutronElasticXS::IsIsoApplicable",4289645513,9184476901,1232404194,7755555
"all;g4run;libG4processes;0x00000000003adb30",664082,0,0,0
"all;g4run;libG4processes;0x00000000003b5144",2664771,2005977,157771,35372
"all;g4run;libG4processes;0x00000000003becf4",28124449,11927892,4400207,96033
"all;g4run;libG4processes;0x00000000003c6814",48680537,47277147,7560519,261677
"all;g4run;libG4processes;G4IntraNucleiCascader::processTrappedParticle",346701424,416650126,62636453,1606598
"all;g4run;libG4processes;0x00000000003bb0a4",8132576,6137768,1404946,6648
"all;g4run;libG4processes;G4VCrossSectionDataSet::SelectIsotope",10728573,17149423,2347883,55008
"all;g4run;libG4processes;G4InuclNuclei::getNucleiMass",1089074148,1961588809,265633345,1862832
"all;g4run;libG4processes;G4BGGNucleonInelasticXS::GetIsoCrossSection",99709160,131005320,28139684,277399
"all;g4run;libG4processes;G4HadronNucleonXsc::HadronNucleonXsc",69424269,113709622,20788645,287617
"all;g4run;libG4processes;G4ModifiedTsai::SampleDirection",1692923515,1691640910,257566354,11236257
"all;g4run;libG4processes;G4VCoulombBarrier::G4VCoulombBarrier",0,0,0,1509
"all;g4run;libG4processes;0x00000000003bef30",0,0,160965,2244
"all;g4run;libG4processes;0x00000000003adb34",1325646,2132861,145873,6342
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::SampleInvariantT",22194531,6846097,1495451,75227
"all;g4run;libG4processes;0x00000000003bb364",667456,0,0,1893
"all;g4run;libG4processes;0x00000000003bb324",658513,0,0,1988
"all;g4run;libG4processes;G4VParticipants::SetProjectileNucleus",2671068,0,0,8706
"all;g4run;libG4processes;aRPAllocator",12663321,7872759,1564242,75140
"all;g4run;libG4processes;G4BinaryCascade::ProductsAddFinalState",661067,0,0,2342
"all;g4run;libG4processes;0x00000000003ae770",671390,973235,129088,0
"all;g4run;libG4processes;G4VEnergyLossProcess::PostStepDoIt",17193042863,23298083027,3934838351,109838251
"all;g4run;libG4processes;G4BraggModel::HasMaterial",1008942,2139417,0,0
"all;g4run;libG4processes;0x00000000003cc450",1339429,0,0,2162
"all;g4run;libG4processes;0x00000000003ae774",8036729,4041837,1017305,32594
"all;g4run;libG4processes;0x00000000003b6720",707915,1188374,0,10822
"all;g4run;libG4processes;0x00000000003d0be0",0,0,0,2042
"all;g4run;libG4processes;G4FragmentingString::MassT2",0,0,157466,3555
"all;g4run;libG4processes;G4MuPairProductionModel::ComputeDEDXPerVolume",0,4420500,312117,620
"all;g4run;libG4processes;0x00000000003cc454",4652490,1092962,0,4186
"all;g4run;libG4processes;0x00000000003b6490",0,0,0,1628
"all;g4run;libG4processes;G4FermiBreakUpVI::BreakFragment",0,0,154991,0
"all;g4run;libG4processes;0x00000000003c06f0",0,1903804,0,0
"all;g4run;libG4processes;G4CollisionComposite::BufferedCrossSection",0,1081149,0,4765
"all;g4run;libG4processes;G4FTFParamCollPionProj::G4FTFParamCollPionProj",0,1402257,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaZeroNChannelData, G4KaonHypSampler>::getCrossSection",6832802,6491923,2526283,6587
"all;g4run;libG4processes;0x00000000003b6724",60201902,31049618,7037007,407546
"all;g4run;libG4processes;0x00000000003b6bf0",92019202,134839815,22024136,349996
"all;g4run;libG4processes;G4BGGNucleonElasticXS::IsIsoApplicable",256694186,458659388,84786673,1022421
"all;g4run;libG4processes;0x00000000003b2bb0",34129334,41059081,9869161,80249
"all;g4run;libG4processes;0x00000000003cce30",1334889,0,279226,13767
"all;g4run;libG4processes;0x00000000003d0be4",6053966,2065589,0,16189
"all;g4run;libG4processes;0x00000000003b6494",0,0,0,2138
"all;g4run;libG4processes;0x00000000003c06f4",2643138,810059,0,6239
"all;g4run;libG4processes;0x00000000003bf590",672704,0,0,0
"all;g4run;libG4processes;0x00000000003c3850",20042951,31963181,6461615,60633
"all;g4run;libG4processes;0x00000000003b6bf4",193657469,152287176,19828077,883074
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateSCMfinalState",1575372096,2432669735,453056799,4395412
"all;g4run;libG4processes;0x00000000003c3a64",0,0,0,1494
"all;g4run;libG4processes;0x00000000003b2bb4",3335738,3082322,854958,25702
"all;g4run;libG4processes;0x00000000003b9d50",223123877,481827893,66084219,421499
"all;g4run;libG4processes;G4VEmProcess::BuildLambdaTable",2015366,0,0,0
"all;g4run;libG4processes;0x00000000003cce34",9865783,13973864,1485368,43952
"all;g4run;libG4processes;G4VDiscreteProcess::PostStepGetPhysicalInteractionLength",23802872680,34687207721,5208386315,84458092
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::ChooseGenerators",1535721110,1714817521,393490650,3879757
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::FillData",0,0,49579,1873
"all;g4run;libG4processes;G4ProcessManager::FindInsertPosition",0,1183944,335862,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getCrossSection",34493617,55240640,10349855,170596
"all;g4run;libG4processes;std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >",143430431,173633338,26297022,567488
"all;g4run;libG4processes;G4ComponentGGNuclNuclXsc::ComputeCrossSections",1303901160,1648363549,235109967,4883358
"all;g4run;libG4processes;G4FermiFragmentsPoolVI::IsInPhysPairs",1686249,1718948,1424352,0
"all;g4run;libG4processes;0x00000000003bf594",10673767,5107877,439054,25286
"all;g4run;libG4processes;G4KokoulinMuonNuclearXS::IsElementApplicable",11446259,13335029,2484640,30798
"all;g4run;libG4processes;0x00000000003c3854",15860102,5963119,490364,64486
"all;g4run;libG4processes;0x00000000003d0e64",0,0,265074,0
"all;g4run;libG4processes;0x00000000003b9d54",141714247,185101357,21798602,860666
"all;g4run;libG4processes;G4XResonance::G4XResonance",0,0,374253,0
"all;g4run;libG4processes;0x00000000003b37b0",331776755,558506335,82509867,474274
"all;g4run;libG4processes;G4CascadeInterpolator<10>::getBin",7321603,9888028,1489479,51147
"all;g4run;libG4processes;G4VHadDecayAlgorithm::IsDecayAllowed",348035456,489157053,90975955,1608259
"all;g4run;libG4processes;G4FTFAnnihilation::Create2QuarkAntiQuarkStrings",649863,0,0,0
"all;g4run;libG4processes;G4GeneralNNCollision::IsInCharge",2656422,1981317,189293,4756
"all;g4run;libG4processes;G4LivermorePhotoElectricModel::~G4LivermorePhotoElectricModel",0,0,214220,0
"all;g4run;libG4processes;std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_realloc_insert<G4KineticTrack*>",1988426,974507,289637,9421
"all;g4run;libG4processes;G4ChipsProtonElasticXS::GetChipsCrossSection",30128395,4855488,2203260,76083
"all;g4run;libG4processes;0x00000000003b37b4",1437892474,2054252234,298616841,2886275
"all;g4run;libG4processes;G4VProcess::PrepareWorkerPhysicsTable",0,0,0,1895
"all;g4run;libG4processes;0x00000000003c0dc4",0,0,126923,0
"all;g4run;libG4processes;G4ProductionCutsTable::ScanAndSetCouple",2731362428,7485136770,1492204314,5707364
"all;g4run;libG4processes;0x00000000003d14d4",0,0,133679,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getCrossSection",0,0,284657,6041
"all;g4run;libG4processes;G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay",3959819,2909525,0,7349
"all;g4run;libG4processes;G4EmModelManager::FillDEDXVector",14953336,19833787,4546257,29639
"all;g4run;libG4processes;G4SeltzerBergerModel::ComputeDXSectionPerAtom",1398826786,2541155699,280721874,1389629
"all;g4run;libG4processes;G4InteractionContent::~G4InteractionContent",665853,972219,271700,1976
"all;g4run;libG4processes;G4UrbanMscModel::SampleCosineTheta",57990034851,65854519280,8040291426,152410640
"all;g4run;libG4processes;G4BinaryCascade::CheckPauliPrinciple",1335649,3018474,317998,2703
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::getCrossSection",37297462,68499855,10685174,180240
"all;g4run;libG4processes;G4EquilibriumEvaporator::getPARLEVDEN",39453072,25350414,3840233,197571
"all;g4run;libG4processes;0x00000000003bcd00",0,0,248060,1972
"all;g4run;libG4processes;0x00000000003cd724",665943,0,277023,0
"all;g4run;libG4processes;0x00000000003ce2b4",1993172,1102344,0,19193
"all;g4run;libG4processes;G4GEMProbability::I3",1124244645,2359579630,350939884,397863
"all;g4run;libG4processes;0x00000000003ca884",0,0,192411,3056
"all;g4run;libG4processes;0x00000000003cefe4",0,4507588,0,0
"all;g4run;libG4processes;G4BraggModel::SampleSecondaries",17987295,24358799,2558392,25852
"all;g4run;libG4processes;G4NucleiModel::sortPartners",126194496,222673557,39515211,554753
"all;g4run;libG4processes;G4WentzelVIModel::ComputeTruePathLengthLimit",3937087053,3860416554,670436120,14059169
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::getMultiplicity",667132,0,0,0
"all;g4run;libG4processes;G4MuPairProductionModel::ComputMuPairLoss",6054413,4343875,264430,2003
"all;g4run;libG4processes;G4eCoulombScatteringModel::ComputeCrossSectionPerAtom",14731967,50512657,6093316,19071
"all;g4run;libG4processes;G4IonFluctuations::Factor",352101702,111162251,16651616,1341375
"all;g4run;libG4processes;0x00000000003bcd04",1994009,0,141745,8732
"all;g4run;libG4processes;G4NucleiModel::zoneIntegralWoodsSaxon",5387984836,7313399965,582475284,12918262
"all;g4run;libG4processes;0x00000000003c56f0",1292526,1031259,115724,2048
"all;g4run;libG4processes;std::map<G4String, G4String, std::less<G4String>, std::allocator<std::pair<G4String const, G4String> > >::operator[]",883245,0,0,0
"all;g4run;libG4processes;G4AntiNuclElastic::BesselOneByArg",1330509,0,420776,5503
"all;g4run;libG4processes;0x00000000003b3410",0,777726,161257,5238
"all;g4run;libG4processes;std::swap<G4Nucleon>",4064979,2037284,145237,46912
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4VNuclearField*>, std::_Select1st<std::pair<int const, G4VNuclearField*> >, std::less<int>, std::allocator<std::pair<int const, G4VNuclearField*> > >::_M_get_insert_hint_unique_pos",0,0,140720,2149
"all;g4run;libG4processes;G4NuclearFermiDensity::G4NuclearFermiDensity",3367181,0,126562,12345
"all;g4run;libG4processes;G4PreCompoundNucleon::ProbabilityDistributionFunction",333764692,608609804,87566314,365945
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::HadrNucDifferCrSec",9882852633,13071489159,516621729,757821
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getOutgoingParticleTypes",0,0,0,2447
"all;g4run;libG4processes;0x00000000003b0530",672551,0,0,1815
"all;g4run;libG4processes;0x00000000003c56f4",1330169,0,0,0
"all;g4run;libG4processes;0x00000000003c8890",1332521,3077720,1263032,14181
"all;g4run;libG4processes;G4ICRU73QOModel::GetOscillatorEnergy",25194101,54283972,8690668,93362
"all;g4run;libG4processes;G4ProcessManager::EndTracking",15935342362,21403272153,2880685607,38088374
"all;g4run;libG4processes;G4VCollision::CrossSection",687095,1047603,0,6565
"all;g4run;libG4processes;G4AngularDistributionPP::CosTheta",1326269,978626,362895,10327
"all;g4run;libG4processes;0x00000000003b3414",2649163,1082531,312494,13298
"all;g4run;libG4processes;G4LundStringFragmentation::Splitup",13251258,2078795,583468,27982
"all;g4run;libG4processes;G4GammaNuclearXS::GetIsoCrossSection",111340926977,158354100211,23158770755,258841278
"all;g4run;libG4processes;0x00000000003b0574",1325248,1622294,253818,14822
"all;g4run;libG4processes;G4InuclSpecialFunctions::randomInuclPowers",219774875,517139067,125776455,581767
"all;g4run;libG4processes;0x00000000003b0534",1331484,0,273849,21993
"all;g4run;libG4processes;G4MollerBhabhaModel::ComputeDEDXPerVolume",14656550,18002055,2401639,30438
"all;g4run;libG4processes;0x00000000003c8894",112058843,217644057,36757238,252044
"all;g4run;libG4processes;0x00000000003b0220",2016354,0,373573,2230
"all;g4run;libG4processes;G4PreCompoundHe3::GetRj",7964571,11669384,1041640,4000
"all;g4run;libG4processes;G4BraggIonModel::ElectronicStoppingPower",13104224,10701945,2973705,75370
"all;g4run;libG4processes;G4FermiFragmentsPoolVI::IsPhysical",788260,1764366,0,0
"all;g4run;libG4processes;0x00000000003b87b0",17306963,15007410,1568533,56768
"all;g4run;libG4processes;0x00000000003c8584",0,0,0,3923
"all;g4run;libG4processes;0x00000000003b0224",0,0,0,4599
"all;g4run;libG4processes;G4CascadeInterface::retryInelasticProton",1323262,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getCrossSection",0,0,0,1535
"all;g4run;libG4processes;0x00000000003d2f04",12061207,1046916,425130,56767
"all;g4run;libG4processes;G4EmModelManager::GetModel",877370,0,0,1567
"all;g4run;libG4processes;G4VLongitudinalStringDecay::SetMassCut",2085974,954328,0,1756
"all;g4run;libG4processes;0x00000000003b87b4",37706878,41127776,5211747,139931
"all;g4run;libG4processes;0x00000000003c1dc4",0,1024913,0,0
"all;g4run;libG4processes;std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, std::less<unsigned long>, std::allocator<unsigned long> >::_M_erase",3325305,8546638,653131,38393
"all;g4run;libG4processes;G4CascadParticle::operator=",1353512509,2206463649,366288001,5054337
"all;g4run;libG4processes;0x00000000003d2c34",1327720,898842,0,0
"all;g4run;libG4processes;G4KM_OpticalEqRhs::G4KM_OpticalEqRhs",0,0,0,1897
"all;g4run;libG4processes;0x00000000003c8234",0,0,425374,3403
"all;g4run;libG4processes;G4InuclSpecialFunctions::csNN",108296805,74692565,13259995,640391
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::SaveKinematics",749345059,1051339937,244632956,1370595
"all;g4run;libG4processes;G4CascadeCoalescence::clusterType",345640520,690050681,129973246,1149382
"all;g4run;libG4processes;0x00000000003cbfa0",0,994123,0,0
"all;g4run;libG4processes;0x00000000003cffa0",0,1017602,0,0
"all;g4run;libG4processes;G4C12GEMProbability::G4C12GEMProbability",786113,0,336235,0
"all;g4run;libG4processes;G4EmCorrections::ComputeIonCorrections",1335970,0,289462,4256
"all;g4run;libG4processes;0x00000000003c8c90",52521883,75667073,15550382,295402
"all;g4run;libG4processes;G4CollisionOutput::removeRecoilFragment",213286303,223718708,29045993,1241618
"all;g4run;libG4processes;G4PhotoNuclearCrossSection::~G4PhotoNuclearCrossSection",0,0,0,2960
"all;g4run;libG4processes;G4BinaryCascade::DeExcite",0,0,0,4853
"all;g4run;libG4processes;G4FragmentingString::Get4Momentum",665052,0,0,1908
"all;g4run;libG4processes;G4VMultipleScattering::~G4VMultipleScattering",0,0,0,1902
"all;g4run;libG4processes;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >",0,0,0,4806
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::getOutgoingParticleTypes",2003701,4760266,942245,7680
"all;g4run;libG4processes;0x00000000003c29c0",31429981,36702588,7158469,56938
"all;g4run;libG4processes;G4CascadeNNChannel::findCrossSection",2649040229,3565275235,451957383,10747535
"all;g4run;libG4processes;G4VScatteringCollision::establish_G4MT_TLS_G4VScatteringCollision",0,1429964,0,0
"all;g4run;libG4processes;0x00000000003cbfa4",43372533,52739256,8087338,105274
"all;g4run;libG4processes;0x00000000003c8c94",96812734,103518151,16323580,480893
"all;g4run;libG4processes;0x00000000003ad580",658196,0,151002,2006
"all;g4run;libG4processes;G4hIonisation::InitialiseEnergyLossProcess",1006387,0,0,0
"all;g4run;libG4processes;G4ComponentGGNuclNuclXsc::GetInelasticElementCrossSection",379452175,370468456,54978263,1553758
"all;g4run;libG4processes;0x00000000003b1fa0",0,0,183056,15907
"all;g4run;libG4processes;G4CascadeDeexcitation::~G4CascadeDeexcitation",1003940,0,0,0
"all;g4run;libG4processes;0x00000000003ad540",9453104,4906546,3117140,39549
"all;g4run;libG4processes;pFragmentAllocator",140086035,77850658,13495761,463371
"all;g4run;libG4processes;0x00000000003c29c4",168886903,231578573,34427799,311511
"all;g4run;libG4processes;0x00000000003c1a60",0,0,0,5407
"all;g4run;libG4processes;0x00000000003ad584",1964697,2967556,159335,17921
"all;g4run;libG4processes;G4EmElementSelector::G4EmElementSelector",4029031,4609390,955833,17811
"all;g4run;libG4processes;0x00000000003b1fa4",1338137,0,0,7259
"all;g4run;libG4processes;0x00000000003ad544",12611899,9404401,1382878,87869
"all;g4run;libG4processes;0x00000000003b5cd0",64421894,95569330,13692128,170878
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::ComputeCrossSections",1552402084,2704184746,521210543,8090984
"all;g4run;libG4processes;G4KalbachCrossSection::ComputeCrossSection",1407416790,2524105284,378884160,2608592
"all;g4run;libG4processes;G4PionZeroField::GetCoeff",0,0,0,2271
"all;g4run;libG4processes;0x00000000003ad504",2001236,0,0,1796
"all;g4run;libG4processes;G4Fancy3DNucleus::GetMassNumber",1334814,0,287657,18653
"all;g4run;libG4processes;0x00000000003d3250",15398009,20395282,2685460,14483
"all;g4run;libG4processes;0x00000000003c1a64",84694046,112375032,17203430,576660
"all;g4run;libG4processes;G4DiffractiveExcitation::GaussianPt",8626484,3220131,413413,26487
"all;g4run;libG4processes;0x00000000003b5cd4",62216496,50735980,5276877,311620
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getMultiplicity",1415636,6274083,1891399,1657
"all;g4run;libG4processes;0x00000000003cfc40",0,4696441,0,0
"all;g4run;libG4processes;0x00000000003d3f00",666905,0,0,0
"all;g4run;libG4processes;0x00000000003d3254",9992805,10219699,1870704,45530
"all;g4run;libG4processes;G4LossTableManager::GetEnergyLossProcess",1111840571,489873584,80266403,2796591
"all;g4run;libG4processes;std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_realloc_insert<std::vector<unsigned long, std::allocator<unsigned long> > const&>",645499,0,0,0
"all;g4run;libG4processes;0x00000000003b5f94",666124,924527,0,1954
"all;g4run;libG4processes;0x00000000003d3f04",10612734,2989260,827183,26410
"all;g4run;libG4processes;G4NucleiModel::forceFirst",301353075,373864570,65099747,1553899
"all;g4run;libG4processes;G4PhotoNuclearCrossSection::GetFunctions",0,0,0,1831
"all;g4run;libG4processes;G4EmElementSelector::~G4EmElementSelector",0,2584242,0,2707
"all;g4run;libG4processes;std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >",213368398,315691330,47364881,485720
"all;g4run;libG4processes;G4GammaNuclearXS::GetElementCrossSection",873559748,1411686823,202437302,2597854
"all;g4run;libG4processes;0x00000000003bbba0",16625546,13239742,1308663,28578
"all;g4run;libG4processes;std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>",0,0,0,2016
"all;g4run;libG4processes;0x00000000003be010",660916,0,0,0
"all;g4run;libG4processes;0x00000000003cc880",31536213,36420793,4392168,43591
"all;g4run;libG4processes;G4NonEquilibriumEvaporator::deExcite",1533961402,1566976647,315216305,6872133
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::getCrossSection",662333,0,278440,5942
"all;g4run;libG4processes;0x00000000003c3bd0",3320417,6209388,449725,2287
"all;g4run;libG4processes;0x00000000003ccfe0",86081631,119485307,20060911,196040
"all;g4run;libG4processes;G4Transportation::PostStepDoIt",49783317560,73121245067,11049046423,168639908
"all;g4run;libG4processes;G4ICRU73QOModel::G4ICRU73QOModel",0,0,0,1359
"all;g4run;libG4processes;0x00000000003bbba4",35620257,26848955,3028017,173551
"all;g4run;libG4processes;G4ProcessManager::StartTracking",15171128283,23540481365,3807248131,20121010
"all;g4run;libG4processes;0x00000000003c2000",0,0,466916,0
"all;g4run;libG4processes;G4CollisionComposite::~G4CollisionComposite",0,984970,0,0
"all;g4run;libG4processes;0x00000000003be014",663243,0,148589,2835
"all;g4run;libG4processes;0x00000000003cc884",15391356,9516263,1705047,67089
"all;g4run;libG4processes;G4NucleiModel::getCurrentDensity",652794311,916938303,129214327,2464449
"all;g4run;libG4processes;0x00000000003ccfe4",657693,2053650,584836,9559
"all;g4run;libG4processes;0x00000000003bb174",1008273,0,0,0
"all;g4run;libG4processes;G4Nucleon::G4Nucleon",14079363,20985412,3510749,18608
"all;g4run;libG4processes;0x00000000003b9720",47077739,56877671,10751026,97384
"all;g4run;libG4processes;0x00000000003c3bd4",56666442,74097890,12320037,237385
"all;g4run;libG4processes;G4FragmentingString::SetRightPartonStable",0,0,180689,1789
"all;g4run;libG4processes;0x00000000003bc7e0",2644441,0,91180,9459
"all;g4run;libG4processes;G4ICRU73QOModel::GetShellEnergy",2015591,6805361,1354094,14104
"all;g4run;libG4processes;G4PreCompoundDeuteron::FactorialFactor",14613042,17724262,2633981,11959
"all;g4run;libG4processes;0x00000000003b9ec4",0,0,0,7796
"all;g4run;libG4processes;0x00000000003b9724",161927806,219678214,36873294,742605
"all;g4run;libG4processes;G4Decay::EndTracking",289759919,88761509,18247702,1292119
"all;g4run;libG4processes;0x00000000003c2a60",0,0,328339,0
"all;g4run;libG4processes;G4EvaporationProbability::ComputeProbability",1284718957,1662831853,294826672,3981013
"all;g4run;libG4processes;G4ICRU73QOModel::DEDX",4031574,8971233,1675579,21606
"all;g4run;libG4processes;0x00000000003bc7e4",9940578,6216877,1484506,94357
"all;g4run;libG4processes;G4Fragment::~G4Fragment",293167375,311095738,61399473,1596199
"all;g4run;libG4processes;G4FTFAnnihilation::Create1DiquarkAntiDiquarkString",0,0,0,2010
"all;g4run;libG4processes;G4LundStringFragmentation::StopFragmenting",6685600,1165053,1476895,28432
"all;g4run;libG4processes;std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>",116643954,89276667,14836793,727529
"all;g4run;libG4processes;G4KleinNishinaCompton::SampleSecondaries",36531525438,57702403855,8387226975,88839640
"all;g4run;libG4processes;G4CollisionManager::GetNextCollision",671008,0,333237,2597
"all;g4run;libG4processes;0x00000000003c3b40",3339329,5055574,2264657,14190
"all;g4run;libG4processes;G4SeltzerBergerModel::Initialise",0,0,0,1416
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::getCrossSection",2006578,0,625201,7531
"all;g4run;libG4processes;G4ElasticHNScattering::ElasticScattering",5333247,4163070,308362,33376
"all;g4run;libG4processes;0x00000000003c73a0",84195409,138681681,28842887,143662
"all;g4run;libG4processes;std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",222475036,337944974,50856899,1052093
"all;g4run;libG4processes;G4HadProjectile::InitialiseLocal",6719971999,10543631549,1490705865,10470008
"all;g4run;libG4processes;0x00000000003aef60",659446,3127440,82508,12263
"all;g4run;libG4processes;0x00000000003bf984",1330037,987231,0,5003
"all;g4run;libG4processes;G4ElementaryParticleCollider::pionNucleonAbsorption",113446875,264004861,43871742,370313
"all;g4run;libG4processes;0x00000000003c44c0",668825,0,789127,1600
"all;g4run;libG4processes;G4BGGPionInelasticXS::IsElementApplicable",76970526,121254923,20550593,255519
"all;g4run;libG4processes;0x00000000003c3b44",5394905,2151049,346455,7670
"all;g4run;libG4processes;G4LundStringFragmentation::Quark_AntiQuark_lastSplitting",32427665,24351827,4376047,228316
"all;g4run;libG4processes;0x00000000003c73a4",222596214,156350234,23757130,1044554
"all;g4run;libG4processes;0x00000000003b9104",0,0,0,3513
"all;g4run;libG4processes;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",0,0,0,3069
"all;g4run;libG4processes;G4BraggIonModel::DEDX",3021781,2079878,359895,3965
"all;g4run;libG4processes;G4WentzelOKandVIxSection::SetupParticle",6082987,0,148141,38409
"all;g4run;libG4processes;0x00000000003aef64",22673342,13190688,1656629,82166
"all;g4run;libG4processes;G4CollisionInitialState::GetFinalState",0,0,0,2060
"all;g4run;libG4processes;0x00000000003c7934",0,0,122701,0
"all;g4run;libG4processes;G4ProcessTable::GetProcessTable",842349,0,0,0
"all;g4run;libG4processes;0x00000000003c44c4",3989828,1076671,527931,34777
"all;g4run;libG4processes;0x00000000003b9e34",0,1085857,144887,5532
"all;g4run;libG4processes;G4BetheBlochModel::ComputeCrossSectionPerElectron",17128790,23358213,2106742,23990
"all;g4run;libG4processes;0x00000000003d0f04",39205129,14135361,2710491,354314
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingNuclei",969246504,1228596943,202613088,3341155
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getCrossSection",374282245,424913214,57899736,2433131
"all;g4run;libG4processes;G4ChipsElasticModel::SampleInvariantT",827008085,924627768,130942148,3443688
"all;g4run;libG4processes;G4PhotonEvaporation::BreakUpChain",135401067,99999869,22129904,604370
"all;g4run;libG4processes;G4CascadeChannelTables::GetTable",1421077542,2317616409,342202853,3959910
"all;g4run;libG4processes;0x00000000003ac6b0",111231084,175499028,28442661,292527
"all;g4run;libG4processes;0x00000000003c4744",1972948,0,169344,7703
"all;g4run;libG4processes;0x00000000003c0470",68505676,142315055,18638040,64488
"all;g4run;libG4processes;0x00000000003d15f4",0,999877,0,0
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::SetVerboseLevel",141101223,199603493,40017182,345313
"all;g4run;libG4processes;G4CascadeRecoilMaker::goodNucleus",301324838,386123883,55700794,1278866
"all;g4run;libG4processes;G4CollisionOutput::boostToLabFrame",568562619,463842056,83073480,4676470
"all;g4run;libG4processes;G4BinaryCascade::FindCollisions",0,1898882,517114,2410
"all;g4run;libG4processes;G4WentzelVIModel::DefineMaterial",91912937,90804090,9626442,378742
"all;g4run;libG4processes;G4XnpElasticLowE::CrossSection",0,0,0,1909
"all;g4run;libG4processes;0x00000000003ac6b4",116476703,119355333,19423125,587208
"all;g4run;libG4processes;0x00000000003c0474",3298264,0,282926,15130
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getOutgoingParticleTypes",8642288,3981449,1374758,39236
"all;g4run;libG4processes;G4BGGPionInelasticXS::FactorPiMinus",11481802,19140954,2607020,25874
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes",1049290152,1378189095,278921617,3362599
"all;g4run;libG4processes;0x00000000003c0160",654803,0,0,0
"all;g4run;libG4processes;0x00000000003ce3d4",1337499,0,0,0
"all;g4run;libG4processes;G4NeutronInelasticXS::GetIsoCrossSection",1655374237,2757473390,379025515,2126327
"all;g4run;libG4processes;0x00000000003bc134",1304525,0,0,0
"all;g4run;libG4processes;G4EmCaptureCascade::AddNewParticle",12136369,12973869,1765557,43275
"all;g4run;libG4processes;G4KleinNishinaCompton::ComputeCrossSectionPerAtom",23179220,42052208,3204987,15184
