cycles,instructions,branches,branch_misses,comm,dso,symbol
242010218,365703072,55181251,1064397,"g4run","libG4geometry.so","0x000000000009c5a4"
241977178,458573633,77501986,1590703,"g4run","libpythia8.so","Pythia8::Sigma2Process::store2KinMPI"
241867422,344008947,70906814,1180990,"g4run","libG4geometry.so","0x000000000009ec50"
241648249,448406890,59276839,516151,"g4run","libG4processes.so","0x00000000003ae954"
240554647,337735665,56607118,696280,"g4run","libG4processes.so","G4IntraNucleiCascader::particleCanInteract"
239489516,346283264,46220962,326109,"g4run","libG4event.so","0x000000000001c0b4"
238103129,315303816,50917352,673179,"g4run","libG4geometry.so","0x000000000009c030"
237944707,513845566,68167654,960791,"g4run","libG4geometry.so","G4BoundingEnvelope::ClipVoxelByPlanes"
237681740,576889129,85523007,498730,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::sigmaPT2scatter"
236866323,380565764,56027060,668476,"g4run","libG4processes.so","G4CascadeCoalescence::FindClusters"
235292006,483911840,91880328,804824,"g4run","libG4processes.so","G4CascadeCoalescence::allNucleons"
234772578,406474980,78552397,1006708,"g4run","libG4processes.so","G4BGGNucleonElasticXS::IsIsoApplicable"
231111081,366496836,52063460,1223958,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
228968039,342579646,51774169,869368,"g4run","libG4tracking.so","0x0000000000013cb0"
226894591,492207832,78025428,729276,"g4run","libG4geometry.so","G4CutTubs::Inside"
226499995,284809409,43556903,539147,"g4run","libG4processes.so","G4NucleiModel::passTrailing"
226450882,201799077,35111307,1647675,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
225370338,80541420,14078265,798158,"g4run","libG4processes.so","G4ExcitationHandler::BreakItUp"
223310198,264808025,60413037,985631,"g4run","libG4processes.so","G4IntraNucleiCascader::finalize"
222249852,357566076,56211141,1234253,"g4run","libG4geometry.so","0x000000000009e2d4"
221528596,258388003,42458101,356966,"g4run","libG4geometry.so","0x000000000009a8d0"
221379914,345847509,45103131,886067,"g4run","libG4geometry.so","0x0000000000099d20"
220808463,328638373,55260635,573738,"g4run","libG4particles.so","0x0000000000035684"
220807077,356215644,49059626,1224259,"g4run","libG4geometry.so","0x0000000000099964"
219353259,187227407,28553498,842541,"g4run","libG4processes.so","G4NucleiModel::generateModel"
218412773,217953836,39671260,927696,"g4run","libG4processes.so","G4VEmModel::ChargeSquareRatio"
216712658,441007471,170303752,296166,"g4run","libG4geometry.so","G4Region::AddMaterial"
216702467,552704842,134887491,230443,"g4run","libG4geometry.so","G4Region::ScanVolumeTree"
216012579,78584917,13436154,1009923,"g4run","libG4processes.so","G4CascadeInterface::createBullet"
215384685,264954732,42017109,579982,"g4run","libG4processes.so","0x00000000003d2ca0"
214590847,326366279,46212885,1184831,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getCrossSection"
213956354,401657165,44017032,1036960,"g4run","libG4geometry.so","G4IntersectionSolid::SurfaceNormal"
213725625,528857741,82235813,855456,"g4run","libG4processes.so","G4EmCorrections::LShell"
213503768,184019911,30628473,868657,"g4run","libG4processes.so","0x00000000003ae3d4"
213317077,302341926,41648518,1345904,"g4run","libG4geometry.so","G4Box::SurfaceNormal"
212295867,221665051,36136181,1277710,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
211936697,195466703,36889394,1828922,"g4run","libG4processes.so","G4IntraNucleiCascader::newCascade"
211801795,430128662,63849180,638096,"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToIn"
211308542,247087540,45588392,673133,"g4run","libG4processes.so","0x00000000003ae3d0"
207854132,155262882,21360408,916629,"g4run","libG4processes.so","0x00000000003c73a4"
205715496,219174056,34592914,509220,"g4run","libG4processes.so","G4Log"
205504337,459568945,129734372,570590,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomInuclPowers"
205255812,160206762,25470481,960302,"g4run","libG4processes.so","G4HadSecondary::G4HadSecondary"
205104110,386876806,60391142,316283,"g4run","libG4tracking.so","0x00000000000135c4"
204930001,217760072,36706110,939505,"g4run","libG4processes.so","G4CascadeCoalescence::removeNucleons"
204800022,298880492,49875425,308497,"g4run","libG4tracking.so","0x0000000000013270"
204770246,260812328,43328832,660753,"g4run","libG4processes.so","G4NucleiModel::sortPartners"
200601181,180239234,29760658,1071138,"g4run","libG4processes.so","G4CascadeCheckBalance::chargeOkay"
199149050,326819982,49190603,756552,"g4run","libG4particles.so","0x0000000000034e30"
197819171,323069329,37897500,365014,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
196656124,236109143,40091902,683963,"g4run","libG4processes.so","0x00000000003c4260"
196424044,191691753,28722070,942853,"g4run","libG4processes.so","0x00000000003cbd44"
196310831,231175179,41502562,729127,"g4run","libG4processes.so","0x00000000003c19f4"
195985659,251376233,37952306,547295,"g4run","libG4particles.so","0x0000000000033bb4"
195981344,241079070,36832786,643683,"g4run","libG4geometry.so","0x000000000009e954"
194984910,396970525,45076393,169364,"g4run","libG4processes.so","G4PreCompoundFragment::IntegrateEmissionProbability"
193173544,200072226,51562707,1343611,"g4run","libG4processes.so","G4InuclSpecialFunctions::getAL"
193079501,126957449,32317511,962424,"g4run","libG4processes.so","G4NucleiModel::fillBindingEnergies"
187747204,193470878,34163010,774819,"g4run","libG4processes.so","G4InuclSpecialFunctions::bindingEnergy"
187375332,153593872,23563195,965413,"g4run","libG4processes.so","0x00000000003b6bf4"
185741610,211522949,38106024,687041,"g4run","libG4processes.so","G4IntraNucleiCascader::collide"
185622100,249747805,37455431,576625,"g4run","libG4geometry.so","G4UnionSolid::DistanceToOut"
183861294,280693338,48604978,824277,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >"
183449651,154494800,36475737,781418,"g4run","libG4processes.so","G4CascadeRecoilMaker::collide"
182645932,51670262,11022113,527795,"g4run","libG4global.so","G4PhysicsModelCatalog::Entries"
182629097,156446663,21818245,590411,"g4run","libm.so.6","hypot@@GLIBC_2.35"
182180668,220885546,31573548,1080400,"g4run","libstdc++.so.6.0.30","operator delete"
180946172,194693788,24255810,532750,"g4run","libG4geometry.so","0x000000000009f784"
180482274,310928423,56073879,595822,"g4run","libc.so.6","unlink_chunk.constprop.0"
180128005,230138831,9813346,20200,"g4run","libm.so.6","__cos_fma"
177350033,241855261,30102803,284290,"g4run","libG4geometry.so","0x000000000009d2b0"
177151050,297394041,45361437,358187,"g4run","libG4tracking.so","0x0000000000013224"
176481661,105034635,20743270,1029689,"g4run","libG4processes.so","G4InuclSpecialFunctions::csNN"
176477391,239919693,15520191,59937,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom"
175624618,397233623,53153131,398346,"g4run","libG4processes.so","0x00000000003b2b50"
175082579,98315564,11849805,750771,"g4run","libG4processes.so","G4IonFluctuations::RelativisticFactor"
175002438,179539729,34912556,703976,"g4run","libG4processes.so","G4NuclearRadii::CoulombFactor"
174756024,226359507,36349669,640465,"g4run","libc.so.6","malloc_consolidate"
174666976,247316995,26905370,717422,"g4run","libG4geometry.so","G4CutTubs::DistanceToIn"
174641412,118378144,26185883,954675,"g4run","libG4particles.so","G4ParticleTable::FindParticle"
174512743,198206322,31113898,625916,"g4run","libG4processes.so","0x00000000003b9724"
174140404,207693084,38792110,579760,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupKinematic"
173098798,275852162,29997194,65245,"g4run","libG4geometry.so","G4RKIntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::ComputeNewStepSize"
172451371,249725442,36954804,638883,"g4run","libG4geometry.so","G4ReflectedSolid::DistanceToIn"
172382466,196392191,28366856,421458,"g4run","libG4processes.so","0x00000000003c29c4"
171535175,130972246,18542774,774548,"g4run","libG4processes.so","G4CascadeInterface::IsApplicable"
170369774,213304643,31391335,681486,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >"
169915067,276361201,38073193,246357,"g4run","libG4processes.so","G4NeutronInelasticXS::IsElementApplicable"
169845595,256114172,41372755,538922,"g4run","libG4geometry.so","0x000000000009ba94"
169818879,112326976,23234127,907554,"g4run","libG4processes.so","G4InuclNuclei::makeDefinition"
169777508,183307263,30183432,245870,"g4run","libG4geometry.so","0x000000000009a320"
168050200,271863752,40187214,832417,"g4run","libG4geometry.so","0x000000000009dcb4"
167647133,187678200,24489456,972241,"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment"
165689043,250536959,31407134,1359498,"g4run","libG4geometry.so","G4Trap::SurfaceNormal"
165533775,155506199,22851058,561022,"g4run","libG4processes.so","G4NuclearRadii::ExplicitRadius"
163337210,390301356,68712880,385010,"g4run","libG4geometry.so","std::vector<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> >, std::allocator<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > > >::emplace_back<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > >"
163231483,157244398,26889101,1180327,"g4run","libG4processes.so","G4CascadeInterface::retryInelasticNucleus"
162948331,447454601,86608075,296323,"g4run","libc.so.6","str_to_mpn.constprop.0"
161848236,98192173,17550973,751548,"g4run","libG4global.so","G4Pow::A13"
161778750,204312600,32484218,619010,"g4run","libG4processes.so","0x00000000003ceb44"
160673201,170167776,32729591,1039147,"g4run","libG4processes.so","G4CascadeCheckBalance::baryonOkay"
160026141,323636132,52672142,414435,"g4run","libG4tracking.so","0x0000000000013a44"
159731760,205063983,38043103,486201,"g4run","libG4event.so","0x000000000001bc14"
158955140,227077531,33542370,683413,"g4run","libG4geometry.so","0x000000000009dcb0"
158354325,238075361,43026010,566208,"g4run","libG4processes.so","G4MultiBodyMomentumDist::setVerboseLevel"
158326806,202030977,14720742,583649,"g4run","libG4processes.so","G4MuPairProductionModel::ComputeMicroscopicCrossSection"
158012259,213034762,34897876,509617,"g4run","libG4processes.so","G4CascadeCoalescence::createNuclei"
158008933,257109213,37331180,410308,"g4run","libG4processes.so","0x00000000003b01b0"
157425631,188120705,25394678,695264,"g4run","libG4processes.so","0x00000000003cba74"
157339636,240520880,29408576,572416,"g4run","libG4processes.so","G4GammaNuclearXS::IsElementApplicable"
156703358,250220969,46867554,251878,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::GetInelasticElementCrossSection"
156527016,120046458,15656580,643481,"g4run","libG4geometry.so","0x000000000009f1e4"
156299121,309488265,38899791,162084,"g4run","libG4track.so","0x000000000000a920"
153932151,102382340,11641326,664724,"g4run","libG4processes.so","G4IonFluctuations::SampleFluctuations"
151638933,243546119,40332299,216015,"g4run","libG4processes.so","0x00000000003d4d50"
151365719,233993183,36662825,503359,"g4run","libG4geometry.so","G4VIntersectionLocator::CheckAndReEstimateEndpoint"
150742801,177598825,31147270,794076,"g4run","libG4processes.so","0x00000000003b82b4"
150133567,225170362,38615318,210345,"g4run","libG4processes.so","0x00000000003b54e4"
149200951,78892769,12808283,554040,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve"
148989145,297469199,42204799,242691,"g4run","libG4event.so","0x000000000001c2d0"
148529787,211031004,37886128,290957,"g4run","libG4tracking.so","0x0000000000013ab4"
147966201,108991947,17327804,317529,"g4run","libG4processes.so","G4NuclearRadii::RadiusHNGG"
147697541,163688687,23980888,593709,"g4run","libG4processes.so","G4CascadeInterface::clear"
145986713,54820947,8731479,520873,"g4run","libG4processes.so","G4IonFluctuations::Dispersion"
145127592,318185259,34566102,305693,"g4run","libG4geometry.so","std::vector<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> >, std::allocator<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > > >::_M_realloc_insert<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > >"
145098464,50440137,13802625,811597,"g4run","libG4track.so","G4ParticleChange::AddSecondary"
144831234,175059316,21119608,937422,"g4run","libG4processes.so","0x00000000003b9d54"
144078354,192835224,34977608,566447,"g4run","libG4processes.so","G4CascadeInterface::makeDynamicParticle"
143868142,177094060,18306720,831539,"g4run","libG4geometry.so","G4CutTubs::DistanceToIn"
143423931,188669036,31114428,758622,"g4run","libG4processes.so","G4EquilibriumEvaporator::goodRemnant"
142379677,335363310,50160400,526481,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters"
142078945,204580802,44160347,190803,"g4run","libG4processes.so","0x00000000003c21b4"
141848948,166667114,33868583,867080,"g4run","libstdc++.so.6.0.30","operator delete"
141304705,221105022,34550625,546865,"g4run","libG4processes.so","G4BGGNucleonInelasticXS::IsElementApplicable"
140526844,185103636,31571198,680540,"g4run","libG4processes.so","G4BGGNucleonElasticXS::CoulombFactor"
140521393,280899695,35310617,495466,"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToIn"
140365635,120075538,15847712,597725,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::getParLev"
140022446,305039273,57229914,694969,"g4run","libG4processes.so","G4BGGNucleonElasticXS::IsElementApplicable"
139836444,194464840,28925410,1172228,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::sigmaKin"
139294732,224855998,26309268,274317,"g4run","libG4processes.so","0x00000000003c6764"
139154561,312453573,40786635,197742,"g4run","libG4geometry.so","std::vector<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> >, std::allocator<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > > >::_M_default_append"
138610392,140491658,15309941,356027,"g4run","libG4processes.so","0x00000000003b7824"
138603961,259151408,40166355,295177,"g4run","libG4particles.so","0x0000000000033bb0"
138567312,47930302,6489884,714937,"g4run","libG4processes.so","G4CascadeInterface::createTarget"
137870331,123524992,19082612,692160,"g4run","libG4processes.so","0x00000000003af674"
137752325,87149242,14414387,237893,"g4run","libG4geometry.so","G4NavigationLevel::G4NavigationLevel"
137466238,195673834,33504979,591269,"g4run","libG4processes.so","0x00000000003acd10"
137113098,346320963,51247240,304958,"g4run","libG4geometry.so","G4BoundingEnvelope::CreateListOfEdges"
136246079,104865974,20399353,631167,"g4run","libG4processes.so","G4CascadeColliderBase::validateOutput"
136085369,249132236,38256151,101459,"g4run","libG4processes.so","G4Pow::powA"
135976155,220745393,48053164,357481,"g4run","libG4processes.so","G4ElementaryParticleCollider::pionNucleonAbsorption"
135716899,80122365,6367675,646368,"g4run","libG4clhep.so","CLHEP::RandGamma::genGamma"
135341069,79294430,10167340,469673,"g4run","libG4processes.so","pFragmentAllocator"
135076654,184228041,24122960,536533,"g4run","libG4geometry.so","0x000000000009d734"
134978480,165018529,27560762,545006,"g4run","libG4geometry.so","0x000000000009b6b4"
134512875,204615176,34061136,861042,"g4run","libG4processes.so","0x00000000003c9a40"
134447942,152849003,25271663,669504,"g4run","libG4processes.so","0x00000000003b5404"
134265265,95557821,14795274,611600,"g4run","libG4processes.so","G4EquilibriumEvaporator::getPARLEVDEN"
133568153,97904753,14007169,312076,"g4run","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5"
133252234,164503850,27036688,536389,"g4run","libG4geometry.so","0x0000000000099a84"
131431138,92062080,12958675,345439,"g4run","libG4processes.so","G4CascadeColliderBase::inelasticInteractionPossible"
130709707,76699874,12390551,405205,"g4run","libG4processes.so","G4VEnergyLossProcess::GetLambdaForScaledEnergy"
129950575,31735348,6819917,724842,"g4run","libG4processes.so","G4InuclNuclei::fill"
129494171,96647203,17914356,493648,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create"
129075525,160998911,20043741,692149,"g4run","libG4geometry.so","G4UnionSolid::DistanceToIn"
127143980,162054458,31456937,668072,"g4run","libG4processes.so","0x00000000003b5400"
127142758,180391014,23668929,370901,"g4run","libG4processes.so","non-virtual thunk to G4CascadeNNChannel::findCrossSection(double, double const (&) [30]) const"
126917323,310711654,45589840,188854,"g4run","libG4processes.so","G4Exp"
126663500,189580118,25422198,532561,"g4run","libG4processes.so","0x00000000003b12a4"
126602779,192248558,35790599,607346,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
126371074,47180530,10714991,757145,"g4run","libG4processes.so","0x00000000003ca624"
126324087,132659873,19605901,362746,"g4run","libG4processes.so","0x00000000003d4d54"
125904420,127455165,15257698,815378,"g4run","libG4processes.so","G4HadronicInteraction::IsApplicable"
125040012,205975211,24201034,300644,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeRelDXSectionPerAtom"
124736270,195330025,24485664,716352,"g4run","libG4geometry.so","G4DisplacedSolid::SurfaceNormal"
124343659,89496955,17616700,538683,"g4run","libG4processes.so","G4HadSecondary::~G4HadSecondary"
124005129,310989143,64281913,468681,"g4run","libG4geometry.so","G4BoundingEnvelope::TransformVertices"
123610926,216100277,33406644,392864,"g4run","libG4processes.so","G4CascadeRecoilMaker::goodRecoil"
123258488,174450878,34658113,276751,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SetVerboseLevel"
123022735,247769677,47338406,541693,"g4run","libG4geometry.so","G4SmartVoxelHeader::BuildNodes"
122404204,174746737,27191997,483426,"g4run","libG4geometry.so","0x0000000000099cc4"
122324775,183117414,27446873,744889,"g4run","libG4processes.so","G4NucleiModel::isProjectile"
121656502,190355092,28703890,278636,"g4run","libG4processes.so","0x00000000003cf814"
121411125,190331293,25155784,556122,"g4run","libG4geometry.so","0x000000000009d404"
121410062,47502668,8281845,434242,"g4run","libG4processes.so","G4Pow::logBase"
121388415,182785967,26513048,359434,"g4run","libG4processes.so","0x00000000003ac6b0"
120994062,135784692,21969380,300235,"g4run","libG4processes.so","0x00000000003ca2d4"
120830996,192417551,37992647,211354,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare"
120358534,219679116,37138004,854855,"g4run","libG4processes.so","0x00000000003bd810"
120261404,176249783,27376980,580597,"g4run","libG4processes.so","0x00000000003b1090"
120093385,88842145,12638653,462207,"g4run","libG4processes.so","0x00000000003b87b4"
118988529,69648905,11445132,429921,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::getMatrixElement"
118548015,172108441,35314528,399956,"g4run","libG4processes.so","G4Fancy3DNucleus::ChooseFermiMomenta"
118467271,84993082,17313526,490740,"g4run","libG4processes.so","G4PhotonEvaporation::BreakUpChain"
118104445,190685287,27970062,619049,"g4run","libG4particles.so","0x0000000000035c90"
117810208,122661985,17620420,362058,"g4run","libG4track.so","0x000000000000b044"
117617017,130465697,22629890,603121,"g4run","libG4geometry.so","0x000000000009e414"
117223575,206731547,28174630,470507,"g4run","libG4geometry.so","0x0000000000099d24"
116566956,103836391,21566128,643875,"g4run","libG4processes.so","G4EvaporationChannel::GetEmissionProbability"
116499994,112884681,23997543,484339,"g4run","libG4processes.so","G4NucleonNuclearCrossSection::GetElementCrossSection"
115733723,75991395,11703271,801394,"g4run","libG4particles.so","0x0000000000034d54"
115428152,131886310,27763499,305412,"g4run","libG4tracking.so","0x0000000000013274"
115296635,217961395,28043283,247875,"g4run","libG4processes.so","0x00000000003bb0d4"
114884497,141960163,23888422,233459,"g4run","libG4processes.so","G4BGGPionInelasticXS::IsIsoApplicable"
114563639,156941050,31375560,324517,"g4run","libG4particles.so","G4Lambda::Definition"
114111238,131399648,23032579,495782,"g4run","libG4geometry.so","0x000000000009d624"
113140013,92738956,18561255,650964,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
112913467,204789839,42037593,406892,"g4run","libG4processes.so","G4EmCorrections::ShellCorrection"
112199815,87350699,16867252,359869,"g4run","libG4processes.so","G4KineticTrack::G4KineticTrack"
112060776,186346252,17095328,431015,"g4run","libG4geometry.so","0x000000000009b184"
111821366,189653985,30613551,333997,"g4run","libG4processes.so","G4BGGPionElasticXS::IsIsoApplicable"
111579844,106343266,15585018,542131,"g4run","libG4processes.so","0x00000000003b0bc4"
110872397,275881018,34536330,235368,"g4run","libG4geometry.so","G4BoundingEnvelope::GetPrismAABB"
110159517,159051563,29491335,400019,"g4run","libG4processes.so","G4CascadeCoalescence::goodCluster"
110132470,107231703,17451047,484375,"g4run","libG4processes.so","G4NuclearRadii::ParticleRadius"
109202680,170325160,26915773,503853,"g4run","libG4geometry.so","0x000000000009c5a0"
109044375,231178179,15429227,39094,"g4run","libG4geometry.so","0x000000000009b180"
108773449,143805226,24923675,670628,"g4run","libG4geometry.so","0x000000000009b9c4"
108493344,122178801,23472355,548533,"g4run","libG4processes.so","0x00000000003c6114"
108005279,202771326,34635839,248794,"g4run","libG4processes.so","0x00000000003d0370"
107953828,131014729,18415867,279675,"g4run","libG4processes.so","non-virtual thunk to G4CascadeNPChannel::findCrossSection(double, double const (&) [30]) const"
107858286,147487764,23835856,303571,"g4run","libG4geometry.so","0x000000000009e1e4"
107816351,195053875,27348733,307396,"g4run","libG4processes.so","0x00000000003c8894"
107672448,144934268,29296626,355014,"g4run","libG4geometry.so","0x0000000000099cc0"
107217475,117565386,20171220,341404,"g4run","libG4geometry.so","0x000000000009b680"
106318172,129039462,25387053,383239,"g4run","libstdc++.so.6.0.30","0x00000000000a1044"
106054933,148463615,22528223,519999,"g4run","libG4particles.so","0x0000000000034ac4"
105614980,116003775,16306010,498604,"g4run","libG4processes.so","0x00000000003c8c94"
105389549,150044163,13588069,203005,"g4run","libG4geometry.so","field_utils::copy"
105295115,147504868,21919335,437378,"g4run","libG4geometry.so","0x000000000009f780"
104592265,35229875,7460176,607933,"g4run","libG4processes.so","0x00000000003d0f04"
104305643,124245164,16493686,395949,"g4run","libG4processes.so","0x00000000003b82b0"
103977841,48026611,7373938,358625,"g4run","libstdc++.so.6.0.30","0x00000000000a0724"
103149106,75139192,11274694,281601,"g4run","libG4processes.so","0x00000000003c9334"
102511379,53264929,12546072,585377,"g4run","libG4processes.so","std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>"
102311844,92435852,12049225,489131,"g4run","libG4particles.so","0x0000000000033d94"
101384807,84304370,14673523,374206,"g4run","libG4processes.so","G4HadProjectile::~G4HadProjectile"
100374670,131625857,20492501,218156,"g4run","libG4clhep.so","0x00000000000254c4"
99823686,131307222,20432549,221971,"g4run","libG4event.so","0x000000000001d060"
99800965,67834986,11391558,467147,"g4run","libG4processes.so","G4HadronicInteraction::GetMinEnergy"
99222016,105886745,17294637,586852,"g4run","libG4geometry.so","0x000000000009b2f4"
98562659,127099776,21440145,602799,"g4run","libG4processes.so","0x00000000003c1ac0"
97869215,68447900,12614092,313029,"g4run","libG4processes.so","G4CascadeSampler<30, 8>::findMultiplicity"
97413791,258998493,47289701,292916,"g4run","libc.so.6","round_and_return"
96789493,148010542,33244420,307695,"g4run","libG4processes.so","G4EmCorrections::KShell"
96720342,91890504,15240755,338124,"g4run","libG4processes.so","0x00000000003cba70"
95789061,240945206,39721501,613524,"g4run","libG4processes.so","G4ICRU73QOModel::GetL0"
95202080,100880400,11117270,377331,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::getE0"
95152913,82641130,9045374,415161,"g4run","libG4processes.so","G4CascadeInterface::IsApplicable"
93795144,67575570,9277502,500776,"g4run","libG4processes.so","G4LorentzConvertor::getTRSMomentum"
93455531,75365662,12217637,266237,"g4run","libG4geometry.so","0x000000000009a8d4"
93091505,161426455,19836594,343317,"g4run","libG4processes.so","0x00000000003cd714"
92740323,103494739,13360061,498047,"g4run","libG4processes.so","G4NucleiModel::fillZoneVolumes"
92295112,37942904,8867142,374562,"g4run","libG4processes.so","G4CascadeSampler<30, 8>::findFinalStateIndex"
92181141,50212858,9569052,357177,"g4run","libG4processes.so","G4EmParameters::QuantumEntanglement"
92144579,134651007,18880198,516986,"g4run","libG4processes.so","0x00000000003b5444"
91796326,129565928,16677808,102684,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeLPMfunctions"
91666829,88518506,23354329,404250,"g4run","libG4processes.so","G4CascadeRecoilMaker::wholeEvent"
91550018,114971135,20377546,1226568,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11QQbar3S11::sigmaKin"
91484986,148988044,23917025,287287,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXsc"
90820462,110264489,21142895,241845,"g4run","libG4processes.so","0x00000000003bb804"
90706712,110775019,14494287,57158,"g4run","libG4global.so","G4PhysicsVector::ComputeSecDerivative1"
88793139,115112874,14830171,329763,"g4run","libG4geometry.so","G4NavigationLevel::G4NavigationLevel"
88789482,134022551,21787167,305181,"g4run","libG4processes.so","0x00000000003b6bf0"
88786700,120098539,15434466,308159,"g4run","libG4geometry.so","0x000000000009d454"
88160814,105139672,12402563,404335,"g4run","libG4processes.so","0x00000000003c5c74"
87979387,117141203,20144298,86835,"g4run","libG4processes.so","0x00000000003c0470"
87772085,109101248,20586513,6313,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection"
87454019,10430466,1925527,218530,"g4run","libG4particles.so","G4DecayTable::SelectADecayChannel"
87371981,184582029,36396576,102502,"g4run","libstdc++.so.6.0.30","std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::do_get"
87241462,124617295,22467486,170615,"g4run","libG4processes.so","0x00000000003c73a0"
86966065,145733173,20664884,238227,"g4run","libG4event.so","0x000000000001c774"
86917552,114582248,15773247,394556,"g4run","libG4processes.so","0x00000000003b2b54"
86806940,88277359,13629824,195650,"g4run","libG4geometry.so","0x000000000009f1e0"
86765958,15454410,4101964,360891,"g4run","libG4processes.so","G4CascadeInterface::createTarget"
86708152,226830293,43054201,245749,"g4run","libG4geometry.so","G4Tubs::CalculateExtent"
86697197,102065853,16420497,512845,"g4run","libG4processes.so","0x00000000003c1a64"
86604173,138265260,19173126,347201,"g4run","libG4tracking.so","0x0000000000013f24"
85756172,107051475,14522709,485295,"g4run","libG4processes.so","0x00000000003bf430"
85359408,103722602,16429825,111292,"g4run","libG4processes.so","G4KokoulinMuonNuclearXS::GetElementCrossSection"
85152614,79283259,12297368,397658,"g4run","libG4tracking.so","0x0000000000012fe4"
84399438,174949962,32396643,382702,"g4run","libG4processes.so","G4EmCorrections::BarkasCorrection"
83704058,131965945,18819604,53397,"g4run","libG4processes.so","G4MuBremsstrahlungModel::ComputMuBremLoss"
83473747,164182703,38572311,173836,"g4run","libc.so.6","__mpn_lshift"
83333656,95712135,16541746,346173,"g4run","libG4processes.so","0x00000000003d1f04"
83215509,77280592,16052759,532682,"g4run","libG4processes.so","G4EquilibriumEvaporator::explosion"
83117272,87382551,15224287,535786,"g4run","libG4processes.so","0x00000000003c7b04"
82957578,203259941,29772601,55132,"g4run","libG4track.so","0x000000000000b040"
